game_date,home_team,away_team,model_prob_home,moneyline_home,moneyline_away,has_edge,bet_side,bet_edge_pct,bet_odds,kelly_frac,expected_value,home_won,result_correct,pnl_per_unit
2023-08-08,PHO,WAS,0.421,-135.0,114.0,False,,,,0.0,,1,,
2023-08-10,PHO,CON,0.2999,285.0,-375.0,False,,,,0.0,,1,,
2023-08-18,PHO,NYL,0.3252,750.0,-1200.0,False,,,,0.0,,0,,
2023-08-20,PHO,IND,0.7321,120.0,-142.0,False,,,,0.0,,0,,
2023-08-27,PHO,DAL,0.3847,360.0,-470.0,False,,,,0.0,,0,,
2023-09-05,PHO,WAS,0.2468,215.0,-265.0,False,,,,0.0,,0,,
2023-09-08,PHO,LA,0.0913,1600.0,-20000.0,False,,,,0.0,,0,,
2023-05-20,SEA,LA,0.5178,600.0,-850.0,False,,,,0.0,,0,,
2023-05-26,SEA,DAL,0.4814,198.0,-250.0,False,,,,0.0,,0,,
2023-05-30,SEA,NYL,0.5798,950.0,-1650.0,False,,,,0.0,,0,,
2023-06-06,SEA,LA,0.5925,125.0,-145.0,False,,,,0.0,,1,,
2023-06-09,SEA,WAS,0.5098,4000.0,-100000.0,False,,,,0.0,,0,,
2023-06-20,SEA,CON,0.3068,310.0,-420.0,False,,,,0.0,,0,,
2023-06-22,SEA,IND,0.5941,100.0,-120.0,False,,,,0.0,,0,,
2023-06-24,SEA,PHO,0.6884,-140.0,120.0,False,,,,0.0,,1,,
2023-06-29,SEA,MIN,0.5617,-130.0,110.0,False,,,,0.0,,0,,
2023-07-02,SEA,NYL,0.3506,1600.0,-20000.0,False,,,,0.0,,0,,
2023-07-20,SEA,LA,0.3515,1800.0,-6000.0,False,,,,0.0,,0,,
2023-07-22,SEA,CHI,0.5526,100.0,-120.0,False,,,,0.0,,0,,
2023-08-02,SEA,DAL,0.4941,210.0,-258.0,False,,,,0.0,,0,,
2023-08-08,SEA,CON,0.3022,270.0,-355.0,False,,,,0.0,,0,,
2023-08-10,SEA,ATL,0.4676,185.0,-225.0,False,,,,0.0,,1,,
2023-08-13,SEA,PHO,0.4393,-118.0,-102.0,False,,,,0.0,,1,,
2023-08-18,SEA,MIN,0.5993,105.0,-125.0,False,,,,0.0,,0,,
2023-08-27,SEA,CHI,0.3839,-105.0,-115.0,False,,,,0.0,,0,,
2023-05-19,WAS,NYL,0.5632,135.0,-155.0,False,,,,0.0,,1,,
2023-05-23,WAS,CON,0.5974,-225.0,176.0,False,,,,0.0,,0,,
2023-06-02,WAS,DAL,0.7054,-280.0,235.0,False,,,,0.0,,1,,
2023-06-03,WAS,MIN,0.7784,-450.0,360.0,False,,,,0.0,,0,,
2023-06-16,WAS,PHO,0.5788,-700.0,510.0,False,,,,0.0,,1,,
2023-06-18,WAS,CHI,0.3953,-225.0,190.0,True,CHI,27.22,190.0,3.0,0.7536,1,0.0,-1.0
2023-06-28,WAS,ATL,0.861,-210.0,180.0,False,,,,0.0,,1,,
2023-07-07,WAS,IND,0.8068,-165.0,140.0,False,,,,0.0,,1,,
2023-07-11,WAS,SEA,0.7836,-250.0,210.0,False,,,,0.0,,1,,
2023-07-19,WAS,IND,0.8725,-135.0,115.0,False,,,,0.0,,0,,
2023-07-21,WAS,NYL,0.454,330.0,-410.0,False,,,,0.0,,0,,
2023-07-23,WAS,PHO,0.7011,-180.0,155.0,False,,,,0.0,,1,,
2023-08-04,WAS,LA,0.6517,-166.0,140.0,False,,,,0.0,,1,,
2023-08-06,WAS,LA,0.7353,-166.0,140.0,False,,,,0.0,,0,,
2023-08-20,WAS,DAL,0.3365,185.0,-225.0,False,,,,0.0,,0,,
2023-08-22,WAS,CON,0.5948,198.0,-250.0,False,,,,0.0,,0,,
2023-08-26,WAS,LA,0.2602,455.0,-625.0,False,,,,0.0,,1,,
2023-08-29,WAS,MIN,0.5752,-305.0,245.0,False,,,,0.0,,1,,
2023-09-08,WAS,ATL,0.5236,-198.0,164.0,False,,,,0.0,,0,,
